ID_ACCI;FECHA_CORTE;FECHA;HORA;DEPARTAMENTO;CODIGO_V�A;KILOMETRO;MODALIDAD;FALLECIDOS;HERIDOS
5000;20211222;20200712;10:30;LIMA;PE-22;29;CHOQUE;0;3
5001;20211222;20200712;14:10;CUSCO;PE-28B;105;DESPISTE;1;3
5002;20211222;20200712;17:30;LIMA;PE-16;137;DESPISTE;0;4
5003;20211222;20200712;12:30;AREQUIPA;PE-34A;179;DESPISTE;0;3
5004;20211222;20200712;05:15;AYACUCHO;PE-28A;442;DESPISTE;0;0
5005;20211222;20200713;08:20;CAJAMARCA;PE-06B;3;DESPISTE;0;1
5006;20211222;20200713;23:05;LAMBAYEQUE;PE-1NJ;42;CHOQUE;0;0
5007;20211222;20200713;22:50;LIMA;PE-1N;110;DESPISTE;0;0
5008;20211222;20200713;18:30;SAN MARTIN;PE-04A;587;DESPISTE;0;2
5009;20211222;20200714;11:55;LIMA;PE-16;8;DESPISTE;0;2
5010;20211222;20200714;18:10;LIMA;PE-16;55;DESPISTE;0;1
5011;20211222;20200714;11:55;LIMA;PE-1N;102;DESPISTE;0;0
5012;20211222;20200714;18:00;LIMA;PE-1N;107;VOLCADURA;1;1
5013;20211222;20200714;19:40;LIMA;PE-1N;164;CHOQUE;0;0
5014;20211222;20200714;06:30;ANCASH;PE-1N;248;ESPECIAL;0;0
5015;20211222;20200714;05:40;LA LIBERTAD;PE-1N;519;CHOQUE;1;1
5016;20211222;20200715;17:40;JUNIN;PE-24;0;CHOQUE;0;2
5017;20211222;20200715;00:50;AREQUIPA;PE-34A;122;CHOQUE;1;1
5018;20211222;20200715;17:50;PUNO;PE-34B;176;CHOQUE;0;1
5019;20211222;20200715;22:30;PUNO;PE-34A;260;DESPISTE;0;3
5020;20211222;20200715;13:15;LIMA;PE-1N;332;DESPISTE;0;1
5021;20211222;20200715;14:15;MADRE DE DIOS;PE-30C;498;DESPISTE;0;2
5022;20211222;20200716;17:45;HUANCAVELICA;PE-3SD;28;DESPISTE;0;1
5023;20211222;20200716;07:30;LIMA;PE-1N;63;CHOQUE;0;0
5024;20211222;20200716;19:45;LIMA;PE-22;87;DESPISTE;0;0
5025;20211222;20200716;09:20;LIMA;PE-1S;89;CHOQUE;0;0
5026;20211222;20200716;10:00;AREQUIPA;PE-34A;124;DESPISTE;0;0
5027;20211222;20200716;10:40;ICA;PE-1S;184;DESPISTE;0;0
5028;20211222;20200716;07:20;LIMA;PE-1N;214;DESPISTE;0;0
5029;20211222;20200716;17:40;MADRE DE DIOS;PE-30C;283;CHOQUE;0;2
5030;20211222;20200716;15:40;APURIMAC;PE-30A;383;DESPISTE;0;0
5031;20211222;20200716;15:30;SAN MARTIN;PE-04A;402;CHOQUE;0;0
5032;20211222;20200716;07:50;LA LIBERTAD;PE-1N;495;CHOQUE;0;3
5033;20211222;20200716;19:00;PIURA;PE-1N;1015;DESPISTE;0;0
5034;20211222;20200717;12:30;AYACUCHO;AY-100;4;DESPISTE;0;3
5035;20211222;20200717;16:45;LA LIBERTAD;PE-10A;54;CHOQUE;0;1
5036;20211222;20200717;05:50;LIMA;PE-1N;83;DESPISTE;0;0
5037;20211222;20200717;06:20;ICA;PE-1S;283;CHOQUE;0;0
5038;20211222;20200717;06:00;ICA;PE-1S;284;CHOQUE;0;2
5039;20211222;20200717;07:30;MADRE DE DIOS;PE-30C;412;DESPISTE;0;0
5040;20211222;20200717;14:50;PIURA;PE-1N;954;DESPISTE;0;0
5041;20211222;20200717;19:50;CUSCO;PE-3S;999;CHOQUE;0;2
5042;20211222;20200718;13:50;LIMA;PE-1N;103;DESPISTE;0;0
5043;20211222;20200718;19:50;JUNIN;PE-22;161;DESPISTE;0;0
5044;20211222;20200718;16:00;CUSCO;PE-28B;205;DESPISTE;0;0
5045;20211222;20200718;17:00;LIMA;PE-1N;230;N.I.;0;0
5046;20211222;20200718;09:30;ANCASH;PE-1N;280;DESPISTE;0;1
5047;20211222;20200718;03:30;MADRE DE DIOS;PE-30C;326;DESPISTE;0;1
5048;20211222;20200718;17:30;AREQUIPA;PE-1S;1040;CHOQUE;0;0
5049;20211222;20200719;23:00;LORETO;LO-103;33;ATROPELLO;0;0
5050;20211222;20200719;18:20;LIMA;PE-1S;34;DESPISTE;0;2
5051;20211222;20200719;10:20;LIMA;PE-1N;64;DESPISTE;0;0
5052;20211222;20200719;20:00;LIMA;PE-1S;119;CHOQUE;0;2
5053;20211222;20200719;12:50;LIMA;PE-1S;135;CHOQUE;0;2
5054;20211222;20200719;23:10;LA LIBERTAD;PE-1N;592;ATROPELLO;0;0
5055;20211222;20200719;14:30;TACNA;PE-1S;N.I.;ATROPELLO;0;0
5056;20211222;20200720;17:00;LIMA;PE-1S;42;DESPISTE;0;0
5057;20211222;20200720;22:40;LIMA;PE-1S;139;ESPECIAL;0;0
5058;20211222;20200720;11:10;LIMA;PE-1N;155;DESPISTE;0;0
5059;20211222;20200720;04:30;LIMA;PE-30A;254;DESPISTE;0;0
5060;20211222;20200720;21:30;PIURA;PE-1N;265;N.I.;0;3
5061;20211222;20200720;04:50;ANCASH;PE-1N;390;CHOQUE;0;0
5062;20211222;20200720;20:10;ICA;PE-1S;465;CHOQUE;0;1
5063;20211222;20200720;15:30;PUNO;PE-34A;800;CHOQUE;1;4
5064;20211222;20200720;18:55;AREQUIPA;PE-1S;849;CHOQUE;0;0
5065;20211222;20200720;16:50;CUSCO;PE-3S;1092;CHOQUE;0;0
5066;20211222;20200720;19:20;PUNO;PE-3S;1202;DESPISTE;1;0
5067;20211222;20200721;15:30;CAJAMARCA;PE-08B;9;CHOQUE;0;0
5068;20211222;20200721;06:50;LIMA;PE-1N;119;CHOQUE;1;1
5069;20211222;20200721;10:20;JUNIN;PE-22;132;CHOQUE;0;1
5070;20211222;20200721;01:15;ANCASH;PE-1N;398;DESPISTE;0;0
5071;20211222;20200721;19:00;SAN MARTIN;PE-04A;810;CHOQUE;0;2
5072;20211222;20200721;08:35;AREQUIPA;PE-1S;861;DESPISTE;0;1
5073;20211222;20200721;11:45;AREQUIPA;PE-1S;988;ATROPELLO;1;0
5074;20211222;20200721;00:30;PUNO;PE-3S;1304;DESPISTE;0;0
5075;20211222;20200722;06:20;TACNA;PE-1SD;2;CHOQUE;0;0
5076;20211222;20200722;13:40;JUNIN;PE-5S;30;DESPISTE;0;0
5077;20211222;20200722;02:00;LIMA;PE-22;120;CHOQUE;0;0
5078;20211222;20200722;08:00;PUNO;PE-34A;199;DESPISTE;0;0
5079;20211222;20200722;14:15;MADRE DE DIOS;PE-30C;277;CHOQUE;0;1
5080;20211222;20200722;19:00;PUNO;PE-34A;292;DESPISTE;0;0
5081;20211222;20200722;18:30;MADRE DE DIOS;PE-30C;334;ATROPELLO;0;2
5082;20211222;20200722;10:30;AREQUIPA;PE-1S;603;DESPISTE;0;2
5083;20211222;20200722;10:20;AREQUIPA;PE-1S;764;VOLCADURA;0;2
5084;20211222;20200723;03:10;AREQUIPA;PE-34E;6;DESPISTE;0;0
5085;20211222;20200723;17:25;JUNIN;PE-3N;11;DESPISTE;0;0
5086;20211222;20200723;15:10;CAJAMARCA;PE-06B;33;CHOQUE;0;0
5087;20211222;20200723;00:15;UCAYALI;PE-18C;40;DESPISTE;0;0
5088;20211222;20200723;20:00;TACNA;PE-1SD;56;CHOQUE;0;0
5089;20211222;20200723;15:30;AREQUIPA;PE-34E;69;DESPISTE;0;0
5090;20211222;20200723;20:00;LAMBAYEQUE;PE-1NJ;82;DESPISTE;0;0
5091;20211222;20200723;16:20;JUNIN;PE-3N;86;CHOQUE;0;2
5092;20211222;20200723;04:10;TACNA;PE-1SD;100;ESPECIAL;0;0
5093;20211222;20200723;19:50;JUNIN;PE-22;133;DESPISTE;1;2
5094;20211222;20200723;09:40;PUNO;PE-34A;241;DESPISTE;0;0
5095;20211222;20200723;21:30;PUNO;PE-30A;280;DESPISTE;0;0
5096;20211222;20200723;19:30;ICA;PE-1S;325;CHOQUE;0;2
5097;20211222;20200723;08:50;ANCASH;PE-1N;345;DESPISTE;0;1
5098;20211222;20200723;03:50;ICA;PE-1S;456;CHOQUE;3;1
5099;20211222;20200723;15:00;AREQUIPA;PE-1S;499;CHOQUE;0;2
5100;20211222;20200723;06:30;APURIMAC;PE-3S;779;DESPISTE;0;2
5101;20211222;20200723;11:10;CUSCO;PE-3S;1026;DESPISTE;1;0
5102;20211222;20200723;18:00;PUNO;PE-1S;1472;DESPISTE;0;0
5103;20211222;20200724;19:45;JUNIN;PE-22;2;DESPISTE;0;3
5104;20211222;20200724;14:00;LIMA;LM-108;5;N.I.;0;1
5105;20211222;20200724;19:30;LAMBAYEQUE;PE-04A;20;DESPISTE;1;0
5106;20211222;20200724;16:40;PIURA;PE-1N;53;DESPISTE;0;0
5107;20211222;20200724;20:55;LIMA;PE-1N;85;CHOQUE;0;2
5108;20211222;20200724;20:40;CAJAMARCA;PE-08B;129;DESPISTE;0;2
5109;20211222;20200724;19:00;CUSCO;PE-28B;202;DESPISTE;0;1
5110;20211222;20200724;21:30;PIURA;PE-1NJ;251;CHOQUE;0;2
5111;20211222;20200724;05:30;LA LIBERTAD;PE-1N;466;ESPECIAL;0;0
5112;20211222;20200724;07:24;AREQUIPA;PE-1S;860;DESPISTE;1;0
5113;20211222;20200724;13:30;AREQUIPA;PE-1S;863;DESPISTE;0;0
5114;20211222;20200724;21:30;PIURA;PE-1N;1121;DESPISTE;0;3
5115;20211222;20200724;19:30;TACNA;PE-1S;1259;CHOQUE;2;0
5116;20211222;20200724;12:15;AMAZONAS;PE-04A;N.I.;DESPISTE;1;4
5117;20211222;20200725;21:00;JUNIN;PE-22;60;CHOQUE;0;0
5118;20211222;20200725;12:00;LIMA;PE-1N;65;CHOQUE;0;4
5119;20211222;20200725;13:20;LIMA;PE-1N;85;CHOQUE;1;3
5120;20211222;20200725;19:00;PUNO;PE-30A;303;CHOQUE;0;0
5121;20211222;20200725;13:50;AREQUIPA;PE-1S;495;DESPISTE;0;0
5122;20211222;20200725;23:00;SAN MARTIN;PE-5N;645;DESPISTE;0;0
5123;20211222;20200725;01:20;AREQUIPA;PE-1S;724;DESPISTE;0;1
5124;20211222;20200725;11:30;APURIMAC;PE-3S;769;CHOQUE;0;1
5125;20211222;20200725;07:30;AREQUIPA;PE-1S;862;DESPISTE;0;1
5126;20211222;20200725;06:15;CUSCO;PE-3S;902;DESPISTE;0;0
5127;20211222;20200725;20:30;AREQUIPA;PE-1S;970;ATROPELLO;0;0
5128;20211222;20200726;13:20;LIMA;PE-20A;28;CHOQUE;1;0
5129;20211222;20200726;05:00;HUANUCO;PE-18A;29;DESPISTE;0;6
5130;20211222;20200726;03:30;PIURA;PE-1N;65;DESPISTE;0;1
5131;20211222;20200726;03:30;ICA;PE-30A;79;DESPISTE;1;1
5132;20211222;20200726;17:00;LA LIBERTAD;LI-122;86;DESPISTE;11;2
5133;20211222;20200726;02:55;LAMBAYEQUE;PE-1NJ;102;DESPISTE;1;2
5134;20211222;20200726;20:20;JUNIN;PE-22;159;DESPISTE;0;0
5135;20211222;20200726;03:40;LIMA;PE-1S;163;DESPISTE;0;2
5136;20211222;20200726;06:00;ANCASH;PE-1N;245;CHOQUE;0;1
5137;20211222;20200726;20:18;ICA;PE-1S;451;DESPISTE;0;0
5138;20211222;20200726;14:30;PIURA;PE-1NL;1037;CHOQUE;0;1
5139;20211222;20200726;19:30;PIURA;PE-1N;1114;DESPISTE;0;2
5140;20211222;20200726;21:00;PIURA;PE-1N;1118;DESPISTE;0;2
5141;20211222;20200727;17:20;LORETO;LO-103;5;DESPISTE;0;1
5142;20211222;20200727;22:30;LORETO;LO-103;9;CHOQUE;0;2
5143;20211222;20200727;18:30;LORETO;LO-103;32;CHOQUE;0;1
5144;20211222;20200727;10:30;CAJAMARCA;PE-08B;50;CHOQUE;0;2
5145;20211222;20200727;06:50;LIMA;PE-1S;82;DESPISTE;1;0
5146;20211222;20200727;19:15;AREQUIPA;PE-34A;84;DESPISTE;0;3
5147;20211222;20200727;07:45;JUNIN;PE-3S;89;DESPISTE;0;1
5148;20211222;20200727;21:30;JUNIN;PE-22;168;CHOQUE;0;1
5149;20211222;20200727;19:00;PIURA;PE-1NJ;187;CHOQUE;0;0
5150;20211222;20200727;06:50;PUNO;PE-34A;237;CHOQUE;0;2
5151;20211222;20200727;17:30;PUNO;PE-34A;247;CHOQUE;0;3
5152;20211222;20200727;10:30;AYACUCHO;PE-3S;365;DESPISTE;0;0
5153;20211222;20200727;22:00;APURIMAC;PE-30A;366;DESPISTE;0;1
5154;20211222;20200727;12:50;APURIMAC;PE-30A;384;CHOQUE;1;3
5155;20211222;20200727;15:00;LA LIBERTAD;PE-1N;555;ESPECIAL;0;2
5156;20211222;20200727;21:00;LA LIBERTAD;PE-1N;669;CHOQUE;1;1
5157;20211222;20200727;22:30;PIURA;PE-1NL;1055;CHOQUE;0;2
5158;20211222;20200728;04:00;LORETO;LO-103;10;CHOQUE;0;2
5159;20211222;20200728;18:40;JUNIN;PE-3S;29;DESPISTE;0;0
5160;20211222;20200728;10:20;MOQUEGUA;PE-36A;45;DESPISTE;0;0
5161;20211222;20200728;06:10;JUNIN;PE-3S;56;DESPISTE;0;0
5162;20211222;20200728;05:30;JUNIN;PE-22;138;CHOQUE;0;0
5163;20211222;20200728;19:45;SAN MARTIN;PE-04A;368;CHOQUE;0;0
5164;20211222;20200728;14:15;LAMBAYEQUE;PE-1N;841;CHOQUE;1;2
5165;20211222;20200729;16:30;TACNA;PE-1SD;15;DESPISTE;0;2
5166;20211222;20200729;09:36;AYACUCHO;PE-30A;77;DESPISTE;0;2
5167;20211222;20200729;04:40;LAMBAYEQUE;PE-06A;100;DESPISTE;0;2
5168;20211222;20200729;05:30;JUNIN;PE-22;159;DESPISTE;0;1
5169;20211222;20200729;15:50;LAMBAYEQUE;PE-06A;168;CHOQUE;0;2
5170;20211222;20200729;00:50;AMAZONAS;PE-04A;333;DESPISTE;0;2
5171;20211222;20200729;07:10;ICA;PE-1S;349;CHOQUE;0;1
5172;20211222;20200729;18:30;SAN MARTIN;PE-04A;364;CHOQUE;0;1
5173;20211222;20200729;22:30;ANCASH;PE-1N;421;DESPISTE;0;1
5174;20211222;20200729;06:15;CUSCO;PE-3S;1005;DESPISTE;0;0
5175;20211222;20200730;16:40;JUNIN;PE-22;40;CHOQUE;0;0
5176;20211222;20200730;18:30;CUSCO;CU-117;43;DESPISTE;0;0
5177;20211222;20200730;14:00;AMAZONAS;AM-108;44;CHOQUE;0;0
5178;20211222;20200730;15:50;TACNA;PE-1SD;54;DESPISTE;0;2
5179;20211222;20200730;19:30;AREQUIPA;PE-34A;84;DESPISTE;0;1
5180;20211222;20200730;23:15;AREQUIPA;PE-1SE;89;DESPISTE;0;0
5181;20211222;20200730;04:15;LIMA;PE-22;94;CHOQUE;0;0
5182;20211222;20200730;20:00;LIMA;PE-22;106;CHOQUE;0;1
5183;20211222;20200730;17:15;JUNIN;PE-22;138;CHOQUE;0;2
5184;20211222;20200730;03:40;JUNIN;PE-22;140;CHOQUE;0;0
5185;20211222;20200730;11:50;ANCASH;PE-16;176;DESPISTE;0;0
5186;20211222;20200730;19:20;JUNIN;PE-24;264;CHOQUE;0;0
5187;20211222;20200730;21:30;AMAZONAS;PE-04A;342;DESPISTE;0;0
5188;20211222;20200730;07:30;ANCASH;PE-1N;410;DESPISTE;0;1
5189;20211222;20200730;21:15;ANCASH;PE-1N;423;ESPECIAL;0;5
5190;20211222;20200730;10:00;LAMBAYEQUE;PE-1N;876;DESPISTE;0;2
5191;20211222;20200731;17:20;LORETO;LO-103;6;DESPISTE;0;2
5192;20211222;20200731;14:00;LAMBAYEQUE;PE-04A;14;DESPISTE;0;0
5193;20211222;20200731;22:30;JUNIN;PE-3S;83;DESPISTE;0;3
5194;20211222;20200731;09:00;LIMA;PE-1S;130;DESPISTE;0;1
5195;20211222;20200731;07:00;PUNO;PE-34A;188;DESPISTE;0;0
5196;20211222;20200731;04:35;LA LIBERTAD;PE-1N;702;DESPISTE;0;1
5197;20211222;20200731;15:30;CUSCO;PE-3S;1090;DESPISTE;0;1
5198;20211222;20200731;03:14;TACNA;PE-1S;1185;ATROPELLO;1;0
5199;20211222;20200801;08:30;PUNO;PE-34I;3;DESPISTE;0;1
5200;20211222;20200801;21:30;PIURA;PI-102;55;CHOQUE;0;1
5201;20211222;20200801;15:00;LIMA;PE-22;90;DESPISTE;0;1
5202;20211222;20200801;02:45;LIMA;PE-22;101;CHOQUE;0;1
5203;20211222;20200801;03:30;LAMBAYEQUE;PE-06A;139;DESPISTE;0;0
5204;20211222;20200801;12:50;PUNO;PE-1S;1404;DESPISTE;1;1
5205;20211222;20200802;10:10;CAJAMARCA;PE-06B;7;ATROPELLO;0;1
5206;20211222;20200802;20:00;APURIMAC;PE-30A;306;DESPISTE;0;3
5207;20211222;20200803;14:00;LORETO;LO-103;8;CHOQUE;0;3
5208;20211222;20200803;15:30;CUSCO;PE-28F;52;VOLCADURA;0;3
5209;20211222;20200803;07:00;LIMA;PE-1N;63;DESPISTE;0;0
5210;20211222;20200803;22:00;JUNIN;PE-3S;73;DESPISTE;0;0
5211;20211222;20200803;16:50;JUNIN;PE-5S;78;CHOQUE;0;0
5212;20211222;20200803;15:30;PUNO;PE-1S;1372;DESPISTE;0;3
5213;20211222;20200804;15:00;LORETO;LO-103;9;CHOQUE;0;0
5214;20211222;20200804;08:50;LIMA;PE-1S;109;ESPECIAL;0;0
5215;20211222;20200804;08:10;LIMA;PE-22;111;CHOQUE;0;0
5216;20211222;20200804;16:30;ANCASH;PE-3N;115;DESPISTE;0;0
5217;20211222;20200804;21:00;JUNIN;PE-22;152;DESPISTE;0;1
5218;20211222;20200804;N.I.;LIMA;PE-1S;155;DESPISTE;0;0
5219;20211222;20200804;15:10;JUNIN;PE-22;157;CHOQUE;0;1
5220;20211222;20200804;15:30;AMAZONAS;PE-04A;268;DESPISTE;0;1
5221;20211222;20200804;23:40;ANCASH;PE-1N;360;CHOQUE;0;2
5222;20211222;20200804;06:50;LA LIBERTAD;PE-1S;513;CHOQUE;0;0
5223;20211222;20200804;11:50;AREQUIPA;PE-1S;660;DESPISTE;0;4
5224;20211222;20200804;05:00;AREQUIPA;PE-1S;722;DESPISTE;0;4
5225;20211222;20200805;12:49;PIURA;PE-1N;5;CHOQUE;0;2
5226;20211222;20200805;10:45;JUNIN;PE-3N;15;DESPISTE;0;0
5227;20211222;20200805;19:40;LIMA;PE-20A;33;CHOQUE;1;0
5228;20211222;20200805;18:30;SAN MARTIN;PE-04A;374;CHOQUE;0;0
5229;20211222;20200805;09:30;PUNO;PE-1S;1386;CHOQUE;1;1
5230;20211222;20200806;21:30;PIURA;PE-1N;2;DESPISTE;0;1
5231;20211222;20200806;10:00;PUNO;PE-36B;20;DESPISTE;0;2
5232;20211222;20200806;12:00;AYACUCHO;PE-3S;138;DESPISTE;0;0
5233;20211222;20200806;11:40;CAJAMARCA;PE-08;165;VOLCADURA;0;1
5234;20211222;20200806;21:00;LIMA;PE-1N;195;CHOQUE;0;2
5235;20211222;20200806;04:45;ANCASH;PE-1N;247;CHOQUE;0;0
5236;20211222;20200806;15:05;ICA;PE-1S;296;CHOQUE;0;0
5237;20211222;20200806;00:12;MADRE DE DIOS;PE-30C;325;DESPISTE;0;1
5238;20211222;20200806;18:56;ICA;PE-1S;331;CHOQUE;0;1
5239;20211222;20200806;07:30;ICA;PE-1S;421;CHOQUE;0;0
5240;20211222;20200807;09:00;AREQUIPA;PE-1SD;22;CHOQUE;0;2
5241;20211222;20200807;15:00;JUNIN;PE-22B;93;DESPISTE;0;0
5242;20211222;20200807;09:00;LIMA;PE-1N;107;DESPISTE;0;0
5243;20211222;20200807;04:30;LIMA;PE-1N;107;DESPISTE;0;0
5244;20211222;20200807;01:15;PUNO;PE-36A;235;CHOQUE;0;2
5245;20211222;20200807;06:45;ANCASH;PE-1N;268;CHOQUE;0;0
5246;20211222;20200807;09:00;LA LIBERTAD;PE-1N;707;ESPECIAL;0;0
5247;20211222;20200807;N.I.;LA LIBERTAD;PE-1N;707;ESPECIAL;0;0
5248;20211222;20200807;06:30;LA LIBERTAD;PE-1N;724;CHOQUE;0;10
5249;20211222;20200808;20:00;LORETO;LO-103;3;CHOQUE;0;2
5250;20211222;20200808;N.I.;LIMA;PE-1N;83;ESPECIAL;0;0
5251;20211222;20200808;03:55;PIURA;PE-1N;118;DESPISTE;0;2
5252;20211222;20200808;18:30;LIMA;PE-22;125;CHOQUE;0;1
5253;20211222;20200808;19:40;LIMA;PE-1N;129;ATROPELLO;1;0
5254;20211222;20200808;16:10;JUNIN;PE-22;142;DESPISTE;0;2
5255;20211222;20200808;05:00;LIMA;PE-1N;143;DESPISTE;0;2
5256;20211222;20200808;14:00;LIMA;PE-1N;169;CHOQUE;0;1
5257;20211222;20200808;11:50;AMAZONAS;PE-04A;221;CHOQUE;0;2
5258;20211222;20200808;07:02;PIURA;PE-1NJ;244;CHOQUE;0;3
5259;20211222;20200808;03:52;LA LIBERTAD;PE-1N;523;CHOQUE;1;0
5260;20211222;20200808;14:45;SAN MARTIN;PE-04A;551;DESPISTE;0;0
5261;20211222;20200808;16:40;AREQUIPA;PE-1S;641;DESPISTE;0;0
5262;20211222;20200809;06:00;LORETO;LO-103;1;CHOQUE;0;1
5263;20211222;20200809;08:50;ANCASH;AN-110;4;DESPISTE;0;0
5264;20211222;20200809;06:30;ANCASH;AN-111;54;VOLCADURA;0;0
5265;20211222;20200809;08:30;AREQUIPA;PE-34A;65;ESPECIAL;0;0
5266;20211222;20200809;17:50;LIMA;PE-1S;117;DESPISTE;0;6
5267;20211222;20200809;06:00;AREQUIPA;PE-34A;122;DESPISTE;0;0
5268;20211222;20200809;14:29;ICA;PE-1S;397;DESPISTE;0;0
5269;20211222;20200809;08:50;ANCASH;PE-3N;527;CHOQUE;0;2
5270;20211222;20200809;09:30;ICA;PE-1S;589;DESPISTE;0;1
5271;20211222;20200809;11:15;LA LIBERTAD;PE-1N;806;CHOQUE;0;2
5272;20211222;20200809;23:08;PIURA;PE-1N;1027;CHOQUE;1;0
5273;20211222;20200810;22:40;JUNIN;PE-3N;10;DESPISTE;0;0
5274;20211222;20200810;08:30;LIMA;PE-1S;28;DESPISTE;0;4
5275;20211222;20200810;07:00;LIMA;PE-1S;59;DESPISTE;0;3
5276;20211222;20200810;07:10;LIMA;PE-1N;95;DESPISTE;0;1
5277;20211222;20200810;06:10;LIMA;PE-1S;149;DESPISTE;0;0
5278;20211222;20200810;22:30;JUNIN;PE-22;163;CHOQUE;0;1
5279;20211222;20200810;07:50;PUNO;PE-34A;243;DESPISTE;0;0
5280;20211222;20200810;19:10;ANCASH;PE-1N;368;CHOQUE;0;2
5281;20211222;20200810;06:00;ANCASH;PE-1N;422;CHOQUE;0;0
5282;20211222;20200810;05:55;SAN MARTIN;PE-04A;555;CHOQUE;0;1
5283;20211222;20200810;01:30;PIURA;PE-1N;953;CHOQUE;0;1
5284;20211222;20200811;16:40;UCAYALI;PE-04A;17;ATROPELLO;0;2
5285;20211222;20200811;14:30;UCAYALI;PE-04A;50;CHOQUE;0;0
5286;20211222;20200811;11:40;PIURA;PE-1N;54;DESPISTE;0;2
5287;20211222;20200811;17:45;LAMBAYEQUE;PE-1N;80;DESPISTE;0;0
5288;20211222;20200811;02:30;LIMA;PE-22;81;DESPISTE;0;0
5289;20211222;20200811;23:40;CUSCO;PE-28B;128;DESPISTE;0;1
5290;20211222;20200811;18:20;LIMA;PE-1N;237;DESPISTE;0;0
5291;20211222;20200811;00:40;PUNO;PE-36A;302;DESPISTE;0;0
5292;20211222;20200811;19:00;MADRE DE DIOS;PE-30C;378;CHOQUE;1;0
5293;20211222;20200811;10:30;CUSCO;PE-3S;1038;DESPISTE;0;0
5294;20211222;20200812;04:40;LIMA;PE-22;11;DESPISTE;0;3
5295;20211222;20200812;19:00;LIMA;PE-20;14;ATROPELLO;1;0
5296;20211222;20200812;20:50;LIMA;PE-1S;123;CHOQUE;0;0
5297;20211222;20200812;14:50;JUNIN;PE-22;152;DESPISTE;0;3
5298;20211222;20200812;16:00;TUMBES;PE-1N;268;DESPISTE;0;2
5299;20211222;20200812;00:45;ANCASH;PE-1N;272;CHOQUE;0;1
5300;20211222;20200812;23:30;AMAZONAS;PE-08B;306;ATROPELLO;1;0
5301;20211222;20200812;17:30;APURIMAC;PE-30A;383;DESPISTE;0;0
5302;20211222;20200812;08:00;AREQUIPA;PE-1S;885;CHOQUE;0;3
5303;20211222;20200812;08:15;PIURA;PE-1N;1024;CHOQUE;0;1
5304;20211222;20200812;13:00;CUSCO;PE-3S;1088;CHOQUE;0;1
5305;20211222;20200813;10:00;LIMA;PE-22;7;DESPISTE;0;1
5306;20211222;20200813;23:50;CAJAMARCA;PE-08A;25;DESPISTE;0;2
5307;20211222;20200813;06:30;JUNIN;PE-3S;35;CHOQUE;0;0
5308;20211222;20200813;03:00;AREQUIPA;PE-1SE;89;DESPISTE;0;4
5309;20211222;20200813;02:07;CAJAMARCA;PE-08;167;DESPISTE;0;0
5310;20211222;20200813;07:30;HUANCAVELICA;PE-18C;180;CHOQUE;0;1
5311;20211222;20200813;12:30;PUNO;PE-36A;193;DESPISTE;0;0
5312;20211222;20200813;09:00;ANCASH;PE-1N;287;DESPISTE;0;0
5313;20211222;20200813;21:50;AREQUIPA;PE-1S;506;DESPISTE;0;0
5314;20211222;20200813;20:55;LA LIBERTAD;PE-1N;634;CHOQUE;0;1
5315;20211222;20200814;10:30;PIURA;PE-1NN;15;CHOQUE;0;1
5316;20211222;20200814;10:30;LIMA;PE-1NA;21;CHOQUE;0;0
5317;20211222;20200814;16:45;LORETO;LO-103;33;CHOQUE;1;0
5318;20211222;20200814;14:50;LIMA;PE-1S;85;DESPISTE;0;0
5319;20211222;20200814;23:30;LIMA;PE-1SJ;145;ATROPELLO;0;1
5320;20211222;20200814;19:40;LIMA;PE-1S;150;CHOQUE;0;1
5321;20211222;20200814;18:50;ICA;PE-1S;253;CHOQUE;6;7
5322;20211222;20200814;05:20;ANCASH;PE-1N;307;DESPISTE;0;1
5323;20211222;20200814;16:00;LAMBAYEQUE;PE-1N;755;DESPISTE;0;1
5324;20211222;20200815;14:10;LORETO;LO-103;16;DESPISTE;0;2
5325;20211222;20200815;09:20;UCAYALI;PE-04A;44;DESPISTE;0;1
5326;20211222;20200815;15:30;CAJAMARCA;PE-08;130;DESPISTE;0;2
5327;20211222;20200815;05:50;LIMA;PE-1N;132;ESPECIAL;0;0
5328;20211222;20200815;06:00;LIMA;PE-1N;132;CHOQUE;0;1
5329;20211222;20200815;07:03;AMAZONAS;PE-3N;132;CHOQUE;1;0
5330;20211222;20200815;09:30;LIMA;PE-1N;139;CHOQUE;0;0
5331;20211222;20200815;13:00;PUNO;PE-34B;335;DESPISTE;0;1
5332;20211222;20200815;08:20;SAN MARTIN;PE-04A;418;DESPISTE;0;0
5333;20211222;20200816;21:30;JUNIN;PE-22;74;DESPISTE;0;1
5334;20211222;20200816;05:10;LIMA;PE-1N;104;DESPISTE;0;2
5335;20211222;20200816;15:20;PUNO;PE-34A;231;DESPISTE;0;4
5336;20211222;20200816;19:00;ICA;PE-1S;332;CHOQUE;1;0
5337;20211222;20200816;15:10;ANCASH;PE-1N;433;VOLCADURA;0;0
5338;20211222;20200816;02:00;LA LIBERTAD;PE-1N;453;CHOQUE;3;1
5339;20211222;20200816;23:15;PIURA;PE-1N;1019;CHOQUE;1;0
5340;20211222;20200816;01:40;LA LIBERTAD;PE-3N;1078;CHOQUE;0;0
5341;20211222;20200817;22:32;LIMA;PE-1S;14;CHOQUE;0;0
5342;20211222;20200817;18:00;PIURA;PE-02;33;DESPISTE;0;0
